clienteID,churn,genero,tercera_edad,tiene_pareja,tiene_dependientes,antiguedadContrato_Meses,telefono_suscripcion,telefono_lineas_multiples,internet_suscripcion,seguridadOnline_suscripcion,backupOnline_suscripcion,proteccionDispositivos_suscripcion,soporteTecnico_suscripcion,tvDigital_suscripcion,peliculasDigitales_suscripcion,tipo_contrato,factura_digital,metodo_pago,cargos_mensuales,cargos_totales,pago_automatico,tipo_servicio_internet,cargos_diarios,ambasSuscripciones
1385-TQOZW,False,F,False,False,False,9,True,False,False,False,False,False,False,False,False,MENSUAL,True,TARJETA CREDITO,20.45,147.55,True,SIN SUSCRIPCIÓN A INTERNET,0.6816666666666666,False
1386-ZIKUV,False,M,False,False,False,7,True,False,False,False,False,False,False,False,False,MENSUAL,True,CHEQUE POSTAL,18.95,130.55,False,SIN SUSCRIPCIÓN A INTERNET,0.6316666666666666,False
1389-CXMLU,True,M,True,False,False,3,True,True,True,False,False,True,False,True,False,MENSUAL,False,CHEQUE ELECTRONICO,91.05,289.1,False,FIBRA OPTICA,3.0349999999999997,True
1389-WNUIB,False,F,False,True,True,20,True,True,True,True,False,False,False,True,True,ANUAL,False,TRANSFERENCIA BANCARIA,76.0,1588.75,True,DSL,2.533333333333333,True
1391-UBDAR,False,M,False,False,False,11,True,False,True,False,False,True,False,False,False,MENSUAL,False,CHEQUE ELECTRONICO,72.9,818.45,False,FIBRA OPTICA,2.43,True
1393-IMKZG,False,F,False,False,False,1,True,False,True,False,False,False,True,True,True,MENSUAL,True,CHEQUE ELECTRONICO,95.85,95.85,False,FIBRA OPTICA,3.195,True
1394-SUIUH,False,F,True,True,False,44,True,False,True,True,True,False,True,False,False,MENSUAL,True,CHEQUE ELECTRONICO,85.15,3670.5,False,FIBRA OPTICA,2.8383333333333334,True
1395-OFUWC,False,M,False,True,True,43,False,False,True,False,True,False,False,False,False,MENSUAL,False,TARJETA CREDITO,29.3,1224.05,True,DSL,0.9766666666666667,False
1395-QOUWC,True,F,False,True,True,22,True,False,True,False,True,False,False,True,True,ANUAL,True,TRANSFERENCIA BANCARIA,69.5,1498.2,True,DSL,2.316666666666667,True
1395-WSWXR,False,M,False,False,False,24,True,False,False,False,False,False,False,False,False,BIENAL,False,CHEQUE POSTAL,20.75,487.05,False,SIN SUSCRIPCIÓN A INTERNET,0.6916666666666667,False
1396-QWFBJ,True,F,False,True,True,21,True,False,True,False,True,False,False,False,False,MENSUAL,True,TRANSFERENCIA BANCARIA,74.05,1565.7,True,FIBRA OPTICA,2.4683333333333333,True
1397-XKKWR,False,M,False,False,False,7,False,False,True,True,False,True,False,False,False,ANUAL,False,CHEQUE POSTAL,35.3,264.8,False,DSL,1.1766666666666665,False
1399-OUPJN,False,F,False,True,True,57,True,False,False,False,False,False,False,False,False,BIENAL,False,TRANSFERENCIA BANCARIA,19.75,1272.05,True,SIN SUSCRIPCIÓN A INTERNET,0.6583333333333333,False
1399-UBQIU,False,M,False,False,False,11,True,False,True,False,False,True,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,69.35,712.25,False,DSL,2.3116666666666665,True
1400-MMYXY,True,M,True,True,False,3,True,True,True,False,True,True,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,105.9,334.65,False,FIBRA OPTICA,3.5300000000000002,True
1400-WIVLL,False,M,False,True,False,57,True,True,True,False,False,True,True,True,True,BIENAL,False,CHEQUE ELECTRONICO,107.95,5969.85,False,FIBRA OPTICA,3.5983333333333336,True
1401-FTHFQ,False,M,False,True,True,23,True,False,False,False,False,False,False,False,False,ANUAL,True,TARJETA CREDITO,20.0,445.3,True,SIN SUSCRIPCIÓN A INTERNET,0.6666666666666666,False
1402-PTHGN,False,F,False,True,True,18,True,False,True,True,True,False,True,False,False,ANUAL,True,CHEQUE POSTAL,61.5,1087.45,False,DSL,2.05,True
1403-GYAFU,False,M,False,True,True,70,True,False,False,False,False,False,False,False,False,BIENAL,False,TARJETA CREDITO,20.05,1360.25,True,SIN SUSCRIPCIÓN A INTERNET,0.6683333333333333,False
1403-LKLIK,False,F,False,True,True,33,True,False,False,False,False,False,False,False,False,ANUAL,False,CHEQUE POSTAL,20.1,579.4,False,SIN SUSCRIPCIÓN A INTERNET,0.67,False
1406-PUQVY,False,M,False,False,True,1,True,False,True,False,True,False,False,False,False,MENSUAL,True,CHEQUE ELECTRONICO,49.9,49.9,False,DSL,1.6633333333333333,True
1407-DIGZV,False,F,False,True,True,3,True,False,False,False,False,False,False,False,False,BIENAL,False,CHEQUE POSTAL,19.1,52.0,False,SIN SUSCRIPCIÓN A INTERNET,0.6366666666666667,False
1409-PHXTF,False,M,True,True,False,54,True,True,True,False,True,True,True,True,True,BIENAL,True,CHEQUE ELECTRONICO,110.45,6077.75,False,FIBRA OPTICA,3.6816666666666666,True
1410-RSCMR,False,M,False,True,True,7,True,False,True,True,False,True,True,False,True,MENSUAL,True,TARJETA CREDITO,71.35,515.75,True,DSL,2.378333333333333,True
1414-YADCW,False,M,False,True,False,70,True,False,True,True,True,False,True,False,False,BIENAL,False,TRANSFERENCIA BANCARIA,84.6,5706.2,True,FIBRA OPTICA,2.82,True
1415-YFWLT,True,F,True,False,False,1,True,False,True,False,False,False,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,89.3,89.3,False,FIBRA OPTICA,2.9766666666666666,True
1421-HCERK,False,M,True,True,False,30,True,True,True,True,True,True,True,True,False,MENSUAL,True,TRANSFERENCIA BANCARIA,105.7,3181.8,True,FIBRA OPTICA,3.5233333333333334,True
1422-DGUBX,False,M,False,True,False,32,True,True,True,False,False,False,True,False,False,ANUAL,True,CHEQUE ELECTRONICO,79.25,2619.15,False,FIBRA OPTICA,2.6416666666666666,True
1423-BMPBQ,False,F,False,True,True,1,True,False,False,False,False,False,False,False,False,MENSUAL,True,CHEQUE POSTAL,19.0,19.0,False,SIN SUSCRIPCIÓN A INTERNET,0.6333333333333333,False
1427-GOPMO,True,M,False,False,False,57,True,True,True,False,False,False,False,True,False,ANUAL,True,CHEQUE ELECTRONICO,86.9,4939.25,False,FIBRA OPTICA,2.896666666666667,True
1427-VERSM,False,F,False,True,False,56,True,False,True,False,False,True,True,True,True,MENSUAL,True,CHEQUE ELECTRONICO,98.7,5669.5,False,FIBRA OPTICA,3.29,True
1428-GTBJJ,True,M,False,False,False,11,True,False,True,False,True,False,False,False,False,MENSUAL,True,CHEQUE ELECTRONICO,74.55,824.75,False,FIBRA OPTICA,2.485,True
1428-IEDPR,False,M,False,False,False,52,True,True,True,True,False,True,True,True,True,BIENAL,True,CHEQUE ELECTRONICO,109.3,5731.4,False,FIBRA OPTICA,3.643333333333333,True
1428-QPOOL,True,F,False,True,True,65,True,True,True,True,True,False,True,True,True,BIENAL,True,TRANSFERENCIA BANCARIA,82.5,5215.1,True,DSL,2.75,True
1429-UYJSV,False,F,False,False,False,12,True,False,False,False,False,False,False,False,False,ANUAL,False,CHEQUE POSTAL,19.7,260.9,False,SIN SUSCRIPCIÓN A INTERNET,0.6566666666666666,False
1430-SFQSA,False,M,False,False,False,29,False,False,True,True,False,False,True,False,False,ANUAL,False,CHEQUE POSTAL,35.6,1072.6,False,DSL,1.1866666666666668,False
1431-AIDJQ,False,M,False,True,True,33,True,False,True,False,True,True,True,True,True,BIENAL,False,TARJETA CREDITO,82.1,2603.1,True,DSL,2.7366666666666664,True
1431-CYWMH,False,F,False,True,True,22,True,False,False,False,False,False,False,False,False,MENSUAL,False,TRANSFERENCIA BANCARIA,19.05,454.05,True,SIN SUSCRIPCIÓN A INTERNET,0.635,False
1432-FPAXX,True,F,False,False,False,29,False,False,True,False,True,False,False,False,False,MENSUAL,True,CHEQUE ELECTRONICO,30.6,856.35,False,DSL,1.02,False
1436-ZMJAN,False,F,False,True,False,10,True,False,True,False,False,True,False,True,True,MENSUAL,True,TARJETA CREDITO,67.8,653.15,True,DSL,2.26,True
1439-LCGVL,False,F,False,True,False,26,True,False,False,False,False,False,False,False,False,ANUAL,False,CHEQUE POSTAL,19.2,459.6,False,SIN SUSCRIPCIÓN A INTERNET,0.64,False
1442-BQPVU,False,F,False,False,False,13,False,False,True,False,True,False,False,False,False,MENSUAL,False,CHEQUE ELECTRONICO,29.15,357.15,False,DSL,0.9716666666666666,False
1442-OKRJE,False,M,False,True,True,66,True,False,True,True,True,True,False,True,True,ANUAL,True,TRANSFERENCIA BANCARIA,103.15,7031.3,True,FIBRA OPTICA,3.4383333333333335,True
1444-VVSGW,True,M,False,True,False,70,True,True,True,True,True,True,True,True,True,ANUAL,False,TARJETA CREDITO,115.65,7968.85,True,FIBRA OPTICA,3.855,True
1447-GIQMR,True,M,False,True,False,1,True,False,True,False,False,False,False,False,False,MENSUAL,True,CHEQUE ELECTRONICO,69.15,69.15,False,FIBRA OPTICA,2.305,True
1447-PJGGA,True,F,False,False,False,57,True,False,True,False,False,True,False,True,True,BIENAL,True,CHEQUE ELECTRONICO,95.25,5464.65,False,FIBRA OPTICA,3.175,True
1448-CYWKC,False,F,False,True,True,58,True,True,True,False,True,True,False,True,True,ANUAL,True,TARJETA CREDITO,105.2,6225.4,True,FIBRA OPTICA,3.506666666666667,True
1448-PWKYE,True,M,False,True,True,1,True,False,True,False,False,False,False,False,True,MENSUAL,False,CHEQUE ELECTRONICO,80.0,80.0,False,FIBRA OPTICA,2.6666666666666665,True
1449-XQEMT,True,M,False,False,False,3,True,False,False,False,False,False,False,False,False,MENSUAL,True,CHEQUE POSTAL,19.8,58.15,False,SIN SUSCRIPCIÓN A INTERNET,0.66,False
1450-GALXR,True,F,False,False,False,10,True,True,True,False,False,False,True,True,True,MENSUAL,True,CHEQUE ELECTRONICO,98.5,1058.25,False,FIBRA OPTICA,3.283333333333333,True
1450-SKCVI,True,F,False,False,False,56,True,False,True,False,True,False,False,False,False,MENSUAL,True,CHEQUE ELECTRONICO,73.85,4092.85,False,FIBRA OPTICA,2.4616666666666664,True
1452-KIOVK,False,M,False,False,True,22,True,True,True,False,True,False,False,True,False,MENSUAL,True,TARJETA CREDITO,89.1,1949.4,True,FIBRA OPTICA,2.9699999999999998,True
1452-UZOSF,False,M,False,True,True,72,True,True,True,True,True,True,True,True,False,BIENAL,True,TARJETA CREDITO,106.1,7548.6,True,FIBRA OPTICA,3.5366666666666666,True
1452-VOQCH,False,M,False,False,False,1,True,True,True,False,False,False,False,False,False,MENSUAL,True,CHEQUE ELECTRONICO,75.1,75.1,False,FIBRA OPTICA,2.503333333333333,True
1452-XRSJV,False,F,False,True,True,39,True,False,True,True,False,False,False,False,False,MENSUAL,False,TARJETA CREDITO,51.05,2066.0,True,DSL,1.7016666666666667,True
1453-RZFON,False,F,False,False,True,1,True,False,True,True,False,False,False,False,False,MENSUAL,False,CHEQUE POSTAL,49.9,49.9,False,DSL,1.6633333333333333,True
1455-ESIQH,True,M,False,False,False,1,True,False,True,False,False,False,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,89.1,89.1,False,FIBRA OPTICA,2.9699999999999998,True
1455-HFBXA,False,M,False,True,False,52,True,True,True,True,False,True,True,False,False,BIENAL,True,TARJETA CREDITO,91.6,4627.8,True,FIBRA OPTICA,3.0533333333333332,True
1455-UGQVH,True,M,False,True,False,10,True,True,True,False,False,True,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,98.5,1037.75,False,FIBRA OPTICA,3.283333333333333,True
1456-TWCGB,False,M,False,False,False,4,True,False,True,False,True,False,False,False,False,MENSUAL,False,CHEQUE POSTAL,49.25,208.45,False,DSL,1.6416666666666666,True
1459-QNFQT,False,M,False,True,True,70,False,False,True,True,False,True,True,True,True,BIENAL,False,TRANSFERENCIA BANCARIA,59.5,4144.8,True,DSL,1.9833333333333334,False
1460-UZPRJ,False,M,False,True,False,60,True,False,False,False,False,False,False,False,False,BIENAL,False,CHEQUE POSTAL,19.95,1258.15,False,SIN SUSCRIPCIÓN A INTERNET,0.6649999999999999,False
1465-LNTLJ,False,M,True,True,False,8,True,False,True,False,False,True,True,False,True,MENSUAL,True,TARJETA CREDITO,64.4,581.7,True,DSL,2.146666666666667,True
1465-VINDH,True,F,False,True,True,10,True,True,True,False,True,True,False,True,True,MENSUAL,True,TARJETA CREDITO,102.1,1068.85,True,FIBRA OPTICA,3.4033333333333333,True
1465-WCZVT,False,F,False,True,True,3,True,False,False,False,False,False,False,False,False,MENSUAL,False,CHEQUE POSTAL,19.65,60.65,False,SIN SUSCRIPCIÓN A INTERNET,0.6549999999999999,False
1468-DEFNC,False,M,True,True,True,64,True,True,False,False,False,False,False,False,False,BIENAL,True,TRANSFERENCIA BANCARIA,24.4,1548.65,True,SIN SUSCRIPCIÓN A INTERNET,0.8133333333333332,False
1469-LBJQJ,False,F,False,True,False,66,True,True,True,False,True,True,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,105.2,6936.85,False,FIBRA OPTICA,3.506666666666667,True
1470-PSXNM,False,M,False,True,True,49,True,True,True,False,True,True,False,True,False,ANUAL,True,CHEQUE ELECTRONICO,93.65,4520.15,False,FIBRA OPTICA,3.121666666666667,True
1471-GIQKQ,False,F,False,False,False,1,True,False,True,False,True,False,False,False,False,MENSUAL,False,CHEQUE ELECTRONICO,49.95,49.95,False,DSL,1.665,True
1472-TNCWL,False,M,False,False,True,36,True,False,True,False,True,False,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,94.7,3512.5,False,FIBRA OPTICA,3.1566666666666667,True
1474-JUWSM,False,F,False,True,False,58,True,True,True,True,False,False,True,False,True,ANUAL,True,CHEQUE ELECTRONICO,68.4,3972.25,False,DSL,2.2800000000000002,True
1475-VWVDO,False,M,False,False,False,7,True,False,True,False,False,True,False,False,False,MENSUAL,True,CHEQUE ELECTRONICO,74.9,490.55,False,FIBRA OPTICA,2.496666666666667,True
1478-VPOAD,False,F,False,False,False,1,True,False,True,False,False,False,False,False,False,MENSUAL,False,CHEQUE ELECTRONICO,43.8,43.8,False,DSL,1.46,True
1480-BKXGA,False,M,True,True,False,72,True,True,True,True,True,True,True,True,True,BIENAL,True,TRANSFERENCIA BANCARIA,116.05,8404.9,True,FIBRA OPTICA,3.868333333333333,True
1480-IVEVR,False,M,True,True,False,35,True,True,True,False,False,True,False,False,False,ANUAL,True,TRANSFERENCIA BANCARIA,81.6,2815.25,True,FIBRA OPTICA,2.7199999999999998,True
1481-ZUWZA,True,M,False,False,False,28,True,True,True,True,True,False,False,False,True,MENSUAL,True,TARJETA CREDITO,94.5,2659.4,True,FIBRA OPTICA,3.15,True
1482-OXZSY,False,M,False,False,False,30,True,True,True,True,False,False,False,True,True,MENSUAL,True,TRANSFERENCIA BANCARIA,100.4,2936.25,True,FIBRA OPTICA,3.3466666666666667,True
1485-YDHMM,False,M,False,True,True,52,True,True,True,False,True,False,True,False,True,MENSUAL,True,TRANSFERENCIA BANCARIA,93.25,4631.7,True,FIBRA OPTICA,3.1083333333333334,True
1488-PBLJN,False,F,False,True,True,72,True,True,True,True,True,True,True,True,True,BIENAL,True,TRANSFERENCIA BANCARIA,116.85,8477.7,True,FIBRA OPTICA,3.895,True
1488-SYSFC,False,M,False,True,True,31,True,False,False,False,False,False,False,False,False,MENSUAL,True,CHEQUE ELECTRONICO,20.65,702.05,False,SIN SUSCRIPCIÓN A INTERNET,0.6883333333333332,False
1492-KGETH,False,M,False,True,True,70,True,True,True,True,True,True,True,False,True,ANUAL,False,TRANSFERENCIA BANCARIA,78.35,5445.95,True,DSL,2.6116666666666664,True
1492-QGCLU,False,M,False,True,True,53,True,True,True,True,False,True,True,True,True,MENSUAL,False,CHEQUE ELECTRONICO,85.7,4616.1,False,DSL,2.856666666666667,True
1493-AMTIE,True,M,False,False,False,1,True,False,False,False,False,False,False,False,False,MENSUAL,True,TRANSFERENCIA BANCARIA,20.2,20.2,True,SIN SUSCRIPCIÓN A INTERNET,0.6733333333333333,False
1494-EJZDW,False,F,False,True,True,10,True,False,False,False,False,False,False,False,False,BIENAL,False,CHEQUE POSTAL,20.15,220.8,False,SIN SUSCRIPCIÓN A INTERNET,0.6716666666666666,False
1496-GGSUK,True,F,True,False,False,1,False,False,True,False,False,False,False,False,False,MENSUAL,True,CHEQUE POSTAL,25.7,25.7,False,DSL,0.8566666666666667,False
1498-DQNRX,False,F,False,True,False,29,True,False,False,False,False,False,False,False,False,MENSUAL,False,CHEQUE POSTAL,19.85,573.05,False,SIN SUSCRIPCIÓN A INTERNET,0.6616666666666667,False
1498-NHTLT,False,M,False,True,True,59,True,False,True,True,True,True,True,True,True,BIENAL,True,CHEQUE ELECTRONICO,86.75,5186.0,False,DSL,2.8916666666666666,True
1501-SGHBW,True,M,False,False,False,2,True,False,True,False,False,False,False,False,False,MENSUAL,False,CHEQUE POSTAL,45.85,81.0,False,DSL,1.5283333333333333,True
1502-XFCVR,True,F,False,False,False,58,True,False,True,True,True,True,False,True,True,ANUAL,True,CHEQUE ELECTRONICO,106.45,6145.85,False,FIBRA OPTICA,3.5483333333333333,True
1506-YJTYT,False,M,False,True,True,45,True,True,True,True,True,False,True,True,False,BIENAL,False,TARJETA CREDITO,73.85,3371.0,True,DSL,2.4616666666666664,True
1508-DFXCU,False,M,False,False,False,12,True,False,True,False,False,False,False,True,False,MENSUAL,True,CHEQUE ELECTRONICO,81.45,912.0,False,FIBRA OPTICA,2.7150000000000003,True
1513-XNPPH,True,F,False,False,False,12,True,False,True,False,False,True,True,False,True,MENSUAL,True,CHEQUE ELECTRONICO,89.4,1095.65,False,FIBRA OPTICA,2.98,True
1518-OMDIK,False,M,False,True,False,33,True,False,True,False,False,False,False,False,False,MENSUAL,True,TARJETA CREDITO,44.55,1462.6,True,DSL,1.4849999999999999,True
1518-VOWAV,True,F,False,False,False,9,True,False,True,True,True,False,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,74.65,703.55,False,DSL,2.4883333333333337,True
1522-VVDMG,True,M,False,True,True,7,True,False,True,False,True,False,True,True,False,MENSUAL,True,CHEQUE ELECTRONICO,89.75,608.8,False,FIBRA OPTICA,2.9916666666666667,True
1525-LNLOJ,False,M,False,True,True,66,True,True,True,False,False,True,False,True,False,BIENAL,True,TRANSFERENCIA BANCARIA,63.3,4189.7,True,DSL,2.11,True
1527-SXDPN,True,M,False,True,True,52,True,True,True,False,False,True,True,False,True,BIENAL,True,TRANSFERENCIA BANCARIA,96.25,4990.25,True,FIBRA OPTICA,3.2083333333333335,True
1530-ZTDOZ,False,F,False,True,False,49,False,False,True,True,False,False,False,True,False,MENSUAL,False,TRANSFERENCIA BANCARIA,40.65,2070.75,True,DSL,1.355,False
1534-OULXE,False,F,False,True,True,61,True,False,True,True,False,False,False,False,False,ANUAL,True,TRANSFERENCIA BANCARIA,49.7,2961.4,True,DSL,1.6566666666666667,True
1535-VTJOQ,False,F,False,False,False,24,True,True,False,False,False,False,False,False,False,BIENAL,False,TARJETA CREDITO,25.15,553.0,True,SIN SUSCRIPCIÓN A INTERNET,0.8383333333333333,False
1536-HBSWP,False,F,False,False,False,1,True,False,True,False,False,False,True,False,False,MENSUAL,True,CHEQUE ELECTRONICO,49.9,49.9,False,DSL,1.6633333333333333,True
1536-YHDOE,False,M,False,True,True,17,True,True,True,True,False,False,True,False,False,ANUAL,True,CHEQUE POSTAL,62.1,1096.65,False,DSL,2.07,True
1539-LNKHM,False,F,False,False,False,12,True,False,False,False,False,False,False,False,False,MENSUAL,False,CHEQUE POSTAL,20.4,266.6,False,SIN SUSCRIPCIÓN A INTERNET,0.6799999999999999,False
1541-ETJZO,True,M,False,False,False,1,True,True,True,False,False,True,True,False,False,MENSUAL,False,CHEQUE POSTAL,62.05,62.05,False,DSL,2.0683333333333334,True
1543-LLLFT,False,M,True,True,False,61,True,True,True,False,True,True,True,True,False,ANUAL,True,CHEQUE POSTAL,98.3,6066.55,False,FIBRA OPTICA,3.2766666666666664,True
1544-JJMYL,False,M,False,False,False,27,True,False,True,True,False,True,True,True,False,ANUAL,False,TARJETA CREDITO,69.35,1927.3,True,DSL,2.3116666666666665,True
1545-ACTAS,False,F,False,True,True,48,True,False,True,True,False,True,False,True,True,ANUAL,True,TRANSFERENCIA BANCARIA,99.7,4977.2,True,FIBRA OPTICA,3.3233333333333333,True
1545-JFUML,False,M,False,True,False,71,True,True,True,True,True,True,False,True,False,BIENAL,True,CHEQUE ELECTRONICO,99.0,6994.6,False,FIBRA OPTICA,3.3,True
1548-ARAGG,False,F,False,True,True,4,True,True,True,False,True,False,True,False,False,MENSUAL,True,CHEQUE POSTAL,58.5,224.85,False,DSL,1.95,True
1548-FEHVL,False,M,False,True,False,61,True,True,True,True,True,False,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,106.2,6375.2,False,FIBRA OPTICA,3.54,True
1550-EENBN,False,F,False,False,False,31,True,True,True,True,True,False,False,True,True,MENSUAL,False,CHEQUE ELECTRONICO,104.35,3205.6,False,FIBRA OPTICA,3.478333333333333,True
1550-LOAHA,True,F,False,True,False,32,True,False,True,False,True,False,False,False,True,MENSUAL,False,TRANSFERENCIA BANCARIA,84.15,2585.95,True,FIBRA OPTICA,2.805,True
1552-AAGRX,False,F,False,False,False,30,True,True,True,True,False,False,True,True,True,MENSUAL,False,TRANSFERENCIA BANCARIA,106.4,3211.9,True,FIBRA OPTICA,3.546666666666667,True
1552-CZCLL,False,F,False,True,True,55,True,False,False,False,False,False,False,False,False,MENSUAL,False,TARJETA CREDITO,20.0,1087.25,True,SIN SUSCRIPCIÓN A INTERNET,0.6666666666666666,False
1552-TKMXS,False,F,False,True,False,42,True,False,False,False,False,False,False,False,False,MENSUAL,False,TARJETA CREDITO,20.35,869.9,True,SIN SUSCRIPCIÓN A INTERNET,0.6783333333333333,False
